time,addr,bus,data
-0.03903600000004914,135307286,0,00000f00
-0.03879400000004907,135307286,0,00000f00
-0.03855200000004899,135307286,0,00000f00
-0.038310000000048916,135307286,0,00000f00
-0.03813600000004769,135307286,0,00000f00
-0.03806800000004884,135307286,0,00000f00
-0.03789400000004761,135307286,0,00000f00
-0.037652000000047536,135307286,0,00000f00
-0.03741000000004746,135307286,0,00000f00
-0.03713599999984396,135307286,0,00000f00
-0.036893999999843885,135307286,0,00000f00
-0.03665199999984381,135307286,0,00000f00
-0.036409999999843734,135307286,0,00000f00
-0.03633600000004478,135307286,0,00000f00
-0.0360940000000447,135307286,0,00000f00
-0.035852000000044626,135307286,0,00000f00
-0.03543600000004332,135307286,0,00000f00
-0.035194000000043246,135307286,0,00000f00
-0.03495200000004317,135307286,0,00000f00
-0.034710000000043095,135307286,0,00000f00
-0.03453600000004187,135307286,0,00000f00
-0.03429400000004179,135307286,0,00000f00
-0.034052000000041716,135307286,0,00000f00
-0.03381000000004164,135307286,0,00000f00
-0.03353599999983814,135307286,0,00000f00
-0.03331200000014789,135307286,0,00000f00
-0.033293999999838064,135307286,0,00000f00
-0.033070000000147814,135307286,0,00000f00
-0.03305199999983799,135307286,0,00000f00
-0.03282800000014774,135307286,0,00000f00
-0.03280999999983791,135307286,0,00000f00
-0.032586000000147664,135307286,0,00000f00
-0.03243599999988689,135307286,0,00000f00
-0.03234400000014759,135307286,0,00000f00
-0.03219399999988681,135307286,0,00000f00
-0.03210200000014751,135307286,0,00000f00
-0.03195199999988674,135307286,0,00000f00
-0.03191200000004457,135307286,0,00000f00
-0.03186000000014744,135307286,0,00000f00
-0.03170999999988666,135307286,0,00000f00
-0.031670000000044496,135307286,0,00000f00
-0.03153599999988543,135307286,0,00000f00
-0.03142800000004442,135307286,0,00000f00
-0.03129399999988536,135307286,0,00000f00
-0.031186000000044345,135307286,0,00000f00
-0.031051999999885282,135307286,0,00000f00
-0.03094400000004427,135307286,0,00000f00
-0.030809999999885207,135307286,0,00000f00
-0.030435999999934182,135307286,0,00000f00
-0.030193999999934107,135307286,0,00000f00
-0.02995199999993403,135307286,0,00000f00
-0.029709999999933956,135307286,0,00000f00
-0.029435999999730456,135307286,0,00000f00
-0.02919399999973038,135307286,0,00000f00
-0.028951999999730305,135307286,0,00000f00
-0.02870999999973023,135307286,0,00000f00
-0.028535999999729,135307286,0,00000f00
-0.028467999999730154,135307286,0,00000f00
-0.028293999999728925,135307286,0,00000f00
-0.02805199999972885,135307286,0,00000f00
-0.02753599999998002,135307286,0,00000f00
-0.027293999999979945,135307286,0,00000f00
-0.02705199999997987,135307286,0,00000f00
-0.026809999999979794,135307286,0,00000f00
-0.026635999999978566,135307286,0,00000f00
-0.02639399999997849,135307286,0,00000f00
-0.026151999999978415,135307286,0,00000f00
-0.02590999999997834,135307286,0,00000f00
-0.0239359999999742,135307286,0,00000f00
-0.023693999999974125,135307286,0,00000f00
-0.02345199999997405,135307286,0,00000f00
-0.023209999999973974,135307286,0,00000f00
-0.022967999999973898,135307286,0,00000f00
-0.022725999999973823,135307286,0,00000f00
-0.02253599999987088,135307286,0,00000f00
-0.022483999999973747,135307286,0,00000f00
-0.022293999999870806,135307286,0,00000f00
-0.02205199999987073,135307286,0,00000f00
-0.021809999999870655,135307286,0,00000f00
-0.02156799999987058,135307286,0,00000f00
-0.021325999999870504,135307286,0,00000f00
-0.02108399999987043,135307286,0,00000f00
-0.020841999999870353,135307286,0,00000f00
-0.020599999999870278,135307286,0,00000f00
-0.020357999999870202,135307286,0,00000f00
-0.014136000000160465,135307286,0,00000f00
-0.01389400000016039,135307286,0,00000f00
-0.013652000000160314,135307286,0,00000f00
-0.013410000000160238,135307286,0,00000f00
-0.013168000000160163,135307286,0,00000f00
-0.013135999999956738,135307286,0,00000f00
-0.012926000000160087,135307286,0,00000f00
-0.012921999999957023,135307286,0,00001e00
-0.012707999999957309,135307286,0,00002d00
-0.012684000000160012,135307286,0,00000f00
-0.012491999999955539,135307286,0,00003c00
-0.012269999999958259,203988992,0,232528012019
0,135307286,0,00000f00
0,135307286,0,00000f00
0.0002420000000000755,135307286,0,00000f00
0.0002420000000000755,135307286,0,00000f00
0.000484000000000151,135307286,0,00000f00
0.000484000000000151,135307286,0,00000f00
0.0007260000000002265,135307286,0,00000f00
0.0007260000000002265,135307286,0,00000f00
0.000968000000000302,135307286,0,00000f00
0.000968000000000302,135307286,0,00000f00
0.0012100000000003774,135307286,0,00000f00
0.001452000000000453,135307286,0,00000f00
0.0016940000000005284,135307286,0,00000f00
0.001936000000000604,135307286,0,00000f00
0.0021780000000006794,135307286,0,00000f00
0.0037260000002063975,135307264,0,00fe0400
0.003944000000206671,135307286,0,00004b00
0.011118000000220007,135307264,0,00fe0800
0.011340000000217287,135307286,0,00005a00
0.02621799999995389,2662406,0,800800800fc00000
0.02650799999995357,34643974,0,ff04ff0000008000
0.027597999999940726,135307264,0,00fe0c00
0.027815999999941,135307286,0,00006900
0.02802799999994221,169385984,0,00204858020000a9
0.02975199999995226,35168262,0,0000000000000000
0.0300459999999525,1089542,0,0000000000000000
