time,addr,bus,data
-0.01659199999998151,135307286,0,00001e00
-0.006672000000168765,135307286,0,00002d00
0,135307286,0,00000f00
0.004902000000065243,135307264,0,00fe0800
0.011844000000010624,135307286,0,00003c00
0.012329999999913355,135307286,0,00004b00
0.03459199999990048,135307286,0,00005a00
0.03550799999990062,135307264,0,00fe0c00
0.038994000000222684,2662406,0,800800800fc00000
0.03928400000022236,34643974,0,ff04ff0000008000
0.04102399999986872,35168262,0,0000000000000000
0.04131799999986896,1089542,0,0000000000000000
0.04464600000027019,135307286,0,00007800
0.04471199999990105,135307286,0,00006900
0.045485999999900883,135307264,0,00fe0000
0.04558600000027013,135307264,0,00fe0400
0.04574399999989964,169385984,0,00204858020000a9
0.04975200000018276,135307286,0,00008700
0.050670000000184956,135307264,0,00fe0800
0.05366999999993993,35168262,0,0000000000000000
0.05396399999994017,1089542,0,0000000000000000
0.05425999999993891,2662406,0,800800800fc00000
0.05454999999993859,34643974,0,ff05ff0000008000
0.05483799999993977,169385990,0,0000000000000000
0.07723799999997638,135307286,0,00049600
0.07744999999997759,169386006,0,00000000
0.07830199999997589,135307264,0,00fe0c00
0.07854999999997503,152575744,0,0000
0.08202399999997567,35168262,0,0000000000000000
0.08231799999997591,1089542,0,0000000000000000
0.0826139999999782,2662406,0,800800800fc00000
0.08290399999997788,34643974,0,ff06ff0000008000
0.0873559999999749,135307286,0,0004a500
0.08813799999997585,135307264,0,00fe0000
0.09356600000015547,35168262,0,0000000000000000
0.09386000000015571,1089542,0,0000000000000000
0.09415600000015445,2662406,0,800800800fc00000
0.09444600000015413,34643974,0,ff07ff0000008000
0.09879600000015643,135307286,0,0004b400
0.09969800000015638,135307264,0,00fe0400
0.09994600000015552,170434560,0,000000a90000003c
0.10102000000026834,35168262,0,0000000000000000
0.10131400000026858,1089542,0,0000000000000000
0.10161000000026732,2662406,0,800800800fc00000
0.101900000000267,34643974,0,ff08ff0000008000
0.10384199999996824,135307286,0,0004d200
0.1047439999999682,135307264,0,00fe0c00
0.10624600000026874,135307286,0,0004c300
0.10717800000026756,135307264,0,00fe0800
0.10796199999987266,135307286,0,0004e100
0.1086159999999694,35168262,0,0000000000000000
0.10874399999987361,135307264,0,00fe0000
0.10890999999996964,1089542,0,0000000000000000
0.10920599999996838,2662406,0,800800800fc00000
0.10949599999996806,34643974,0,ff0aff0000008000
0.1110220000002684,35168262,0,0000000000000000
0.11131600000026864,1089542,0,0000000000000000
0.11161200000026739,2662406,0,800800800fc00000
0.11190200000026707,34643974,0,ff09ff0000008000
0.13629400000012382,35168262,0,0000000000000000
0.13658800000012405,1089542,0,0000000000000000
0.1368840000001228,2662406,0,800800800fc00000
0.13717400000012248,34643974,0,ff0bff0000008000
0.14040200000012248,3710988,0,1e543e8e00a58306
0.1414960000001244,135307286,0,0004f000
0.14171400000012113,169385996,0,00
0.14243000000012174,135307264,0,00fe0400
0.14373200000012432,102277121,0,0000000000000000
0.14473400000012404,103325697,0,002f000014000000
0.14635000000012255,35168262,0,0000000000000000
0.1466440000001228,1089542,0,0000000000000000
0.14694000000012153,2662406,0,800800800fc00000
0.1472300000001212,34643974,0,ff0cff0000008000
0.14756800000012404,203202560,0,0000002cc00000b8
0.15040200000012405,3710988,0,1e543e6e01a58306
0.15149400000012392,135307286,0,00040f00
0.15175400000012118,169385985,0,0083903900000000
0.1525020000001227,135307264,0,00fe0800
0.15275000000012184,135700737,0,00c5ffff7fffffff
0.15304000000012152,169385984,0,00204858020020a9
0.1536700000000053,135307286,0,00041e00
0.153744000000124,102277121,0,1300000031000000
0.15393000000000256,169648129,0,0000000000000580
0.15473200000012355,103325697,0,002f000014000000
0.15473600000000332,135307264,0,00fe0c00
0.1549540000000036,169385995,0,0000000000000000
0.15592400000000595,102277121,0,000000005e2d0000
0.1564140000001224,35168262,0,0000000000000000
0.15670800000012264,1089542,0,0000000000000000
0.15700400000012138,2662406,0,800800800fc00000
0.15729400000012106,34643974,0,ff0dff0000008000
0.15816600000012215,1089537,0,050116d8130e95
0.1603480000001234,1089536,0,ab07ee00000000
0.160386000000166,103325697,0,002f00000e000000
0.16061800000012383,3710988,0,1e543e8e02a58306
0.16205600000016673,35168262,0,0000000000000000
0.16235000000016697,1089542,0,0000000000000000
0.16250199999986492,103325697,0,002f00000c000040
0.1626460000001657,2662406,0,800800800fc00000
0.1629360000001654,34643974,0,ff0eff0000008000
0.1640860000001716,135307286,0,00044b00
0.1641279999998666,35168262,0,0000000000000000
0.16442199999986684,1089542,0,0000000000000000
0.16471799999986558,2662406,0,800800800fc00000
0.16500799999986526,34643974,0,ff00ff0000008000
0.16521599999986947,135307264,0,00fe0800
0.1660520000001675,3710988,0,1e543e8e03a58306
0.16662400000002364,102277121,0,13c200005c2b0000
0.1672620000001679,135307286,0,00042d00
0.1681160000001647,135307264,0,00fe0000
0.16816599999986792,3710988,0,1e543e6e05a58306
0.1693820000001658,102277121,0,00c200005e2d0000
0.17038600000016757,103325697,0,002f000007000000
0.17200400000016813,35168262,0,0000000000000000
0.17229800000016482,1089542,0,0000000000000000
0.1725940000001671,2662406,0,800800800fc00000
0.1728840000001668,34643974,0,ff0fff0000008000
0.1731700000001659,169385990,0,0000000000000000
0.17346200000016765,1089537,0,06000000000000
0.17605200000016552,3710988,0,1e553eae04a58306
0.17714000000016483,135307286,0,00043c00
0.1773540000001681,169386006,0,00000000
0.1781580000001668,135307264,0,00fe0400
0.17938200000016735,102277121,0,13c200005c2b0000
0.19520200000006938,103325697,0,002f000008000040
0.21121999999984453,35168262,0,0000000000000000
0.21151399999984477,1089542,0,0000000000000000
0.2118099999998435,2662406,0,800800800fc00000
0.2120999999998432,34643974,0,ff01ff0000008000
0.21290800000009824,35168262,0,0000000000000000
0.21317999999989823,135307286,0,00049600
0.21320200000009848,1089542,0,0000000000000000
0.21349800000009722,2662406,0,800800800fc00000
0.21378800000010045,34643974,0,ff04ff0000008000
0.21526199999984286,3710988,0,1e543e8e06a58306
0.21634799999984367,135307286,0,00045a00
0.2166179999998441,169385985,0,0083913900000000
0.21695800000009768,3710988,0,1e543e7e09a58306
0.21749799999984276,135307264,0,00fe0c00
0.21775199999984451,170434560,0,000000a90000003c
0.2180420000001,135307286,0,00048700
0.21861399999984243,102277121,0,13c200005c2b0000
0.21904000000009916,135307264,0,00fe0800
0.21959799999984497,103325697,0,002f000009000040
0.22029400000009858,102277121,0,13c200005c2b0000
0.22123399999984272,35168262,0,0000000000000000
0.22130000000009886,103325697,0,002f000009000040
0.22152799999984296,1089542,0,0000000000000000
0.2218239999998417,2662406,0,800800800fc00000
0.22211399999984494,34643974,0,ff02ff0000008000
0.22291200000010036,35168262,0,0000000000000000
0.22320600000009705,1089542,0,0000000000000000
0.22350200000009934,2662406,0,800800800fc00000
0.22379200000009902,34643974,0,ff05ff0000008000
0.22525999999984236,3710988,0,1e543e8e07a58306
0.22646399999984368,135307286,0,00046900
0.2266779999998434,169648129,0,0000000000000580
0.22695800000009925,3710988,0,1e543e8e0aa58306
0.2275119999998445,135307264,0,00fe0000
0.22860799999984494,102277121,0,13c200005c2b0000
0.22959799999984298,103325697,0,002f00000a000040
0.23123199999984223,35168262,0,0000000000000000
0.23152599999984247,1089542,0,0000000000000000
0.23182199999984476,2662406,0,800800800fc00000
0.23211199999984444,34643974,0,ff03ff0000008000
0.23525999999984393,3710988,0,1e543e9e08a58306
0.23634199999984418,135307286,0,00047800
0.2373459999998424,135307264,0,00fe0400
0.23859399999984277,102277121,0,13c200005c2b0000
0.23959799999984455,103325697,0,002f000009000040
0.24830200000015523,135307264,0,00fe0c00
0.24955200000015765,102277121,0,13c200005c2b0000
0.2505560000001559,103325697,0,002f000009000040
0.2521760000001585,35168262,0,0000000000000000
0.25247000000015873,1089542,0,0000000000000000
0.2527660000001575,2662406,0,800800800fc00000
0.25305600000015716,34643974,0,ff06ff0000008000
0.25621400000015626,3710988,0,1e543e8e0ba58306
0.2574180000001576,135307286,0,0004a500
0.2576320000001573,169385985,0,0083913900000000
0.25837600000015826,135307264,0,00fe0000
0.25859400000015853,135700737,0,06c5ffff7fffffff
0.25888200000015615,169385984,0,00204858020020a9
0.25957200000015845,102277121,0,13c200005c2b0000
0.2605540000001554,103325697,0,002f000009000040
0.26219200000015874,35168262,0,0000000000000000
0.26248600000015543,1089542,0,0000000000000000
0.2627820000001577,2662406,0,800800800fc00000
0.2630720000001574,34643974,0,ff07ff0000008000
0.26621200000015577,3710988,0,1e543e8e0ca58306
0.26629800000018733,103325697,0,002f000009000040
0.2672920000001575,135307286,0,0004b400
0.2675700000001555,169648129,0,0000000000000580
0.2679080000001868,35168262,0,0000000000000000
0.268202000000187,1089542,0,0000000000000000
0.2683240000001561,135307264,0,00fe0400
0.26849800000018575,2662406,0,800800800fc00000
0.26857200000015524,169385995,0,00d63e0400000000
0.26878800000018543,34643974,0,ff08ff0000008000
0.2695540000001557,102277121,0,13c200005c2b0000
0.2719560000001877,3710988,0,1e543e9e0da58306
0.2730360000001859,135307286,0,0004c300
0.2731120000000935,3710988,0,1e543e7e0ea58306
0.27394400000018493,135307264,0,00fe0800
0.2741900000000932,135307286,0,0004d200
0.2744060000000914,169386006,0,00000000
0.2751120000000924,135307264,0,00fe0c00
0.2752940000001871,102277121,0,13c200005c2b0000
0.27629800000018534,103325697,0,002f000009000040
0.27645400000009346,102277121,0,13c200005c2b0000
0.2774560000000932,103325697,0,002f000009000040
0.2778760000001874,35168262,0,0000000000000000
0.27817000000018766,1089542,0,0000000000000000
0.2784660000001864,2662406,0,800800800fc00000
0.2787560000001861,34643974,0,ff09ff0000008000
0.2790400000000943,35168262,0,0000000000000000
0.2790400000001867,169385990,0,0000000000000000
0.27933400000009456,1089542,0,0000000000000000
0.2796300000000933,2662406,0,800800800fc00000
0.279920000000093,34643974,0,ff0aff0000008000
0.2830940000001121,2662406,0,800800800fc00000
0.2831120000000915,3710988,0,1e543e8e0fa58306
0.28338400000011177,34643974,0,ff0bff0000008000
0.28431000000009377,135307286,0,0004e100
0.28461200000006315,135307264,0,00fe0400
0.28487200000006396,170434560,0,000000a90000003c
0.2850980000000938,135307264,0,00fe0000
0.28577799999991527,102277121,0,13c200005c2b0000
0.28588600000006537,102277121,0,13c200005c2b0000
0.28645200000009297,102277121,0,13c200005c2b0000
0.28658600000011347,3710988,0,1e543e8e00a58306
0.286880000000064,103325697,0,002f000009000040
0.28745600000009475,103325697,0,002f000009000040
0.28766200000011466,135307286,0,0004f000
0.28779200000007066,1089542,0,0000000000000000
0.28790000000022076,103325697,0,002f000009000040
0.28795200000011434,169385985,0,0083913900000000
0.2880880000000694,2662406,0,800800800fc00000
0.2881879999999697,34643974,0,ff0dff0000008000
0.2885580000000658,35168262,0,0000000000000000
0.28885200000006606,1089542,0,0000000000000000
0.2890280000000942,35168262,0,0000000000000000
0.2891480000000648,2662406,0,800800800fc00000
0.28932200000009445,1089542,0,0000000000000000
0.2894380000000645,34643974,0,ff0cff0000008000
0.28948200000021984,35168262,0,0000000000000000
0.29253000000006324,3710988,0,1e543e8e01a58306
0.2936060000000644,135307286,0,00040f00
0.2938940000000656,169648129,0,0000000000000580
0.29459400000006397,135307264,0,00fe0800
0.2950060000002317,135307264,0,00fe0c00
0.29595599999987954,102277121,0,13c200005c2b0000
0.29668999999992707,3710988,0,1e543e8e02a58306
0.29776599999992825,135307286,0,00041e00
0.2979019999999828,103325697,0,002f000009000040
0.29946999999998525,35168262,0,0000000000000000
0.30579200000009976,1089542,0,0000000000000000
0.3060880000000985,2662406,0,800800800fc00000
0.3065879999998984,34643974,0,ff0eff0000008000
0.3097939999998971,3710988,0,1e543e8e03a58306
0.3108919999999564,1089542,0,0000000000000000
0.3109859999999003,135307286,0,00042d00
0.31118799999995517,2662406,0,800800800fc00000
0.31147199999990605,35168262,0,0000000000000000
0.31147799999995485,34643974,0,ff0fff0000008000
0.3117759999998988,135307264,0,00fe0000
0.31202399999989794,152575744,0,0000
0.31313599999989705,102277121,0,13c200005c2b0000
